Transaction_ID,Card_Type,Merchant_Category,Transaction_Amount,Transaction_DateTime,Location,Region,Cardholder_Age,Cardholder_Gender,Cardholder_Monthly_Income,Cardholder_Average_Spend,Credit_Limit,Device_Type,Day_of_Week,Is_Fraudulent
G437FG92,Visa,Healthcare,139534.0,2022-07-28 01:23:49,Lucknow,North,22.0,Male,108471.0,135609.23,150000.0,Contactless Payment Device,Thursday,No
M771JX84,Visa,Online Shopping,42553.0,2022-07-28 01:33:26,Lucknow,North,24.0,Male,51036.0,30791.9,50000.0,Mobile,Thursday,No
U153OW37,Mastercard,Online Shopping,44389.0,2022-07-28 01:59:00,Chennai,South,55.0,Male,83095.0,41815.33,100000.0,Contactless Payment Device,Thursday,No
U831MC61,Visa,Retail,83028.0,2022-07-28 11:43:12,Chennai,South,38.0,Male,134791.0,79618.92,100000.0,Desktop,Thursday,No
R538JL93,Mastercard,Retail,32962.0,2022-07-28 17:55:43,Surat,West,48.0,Female,64903.0,21720.51,50000.0,Mobile,Thursday,Yes
F710AC28,American Express,Retail,146545.0,2022-07-29 13:55:23,Mumbai,West,34.0,Female,148061.0,95995.69,150000.0,Unknown,Friday,No
W323TM38,Visa,Retail,48365.0,2022-07-30 01:13:38,Patna,East,35.0,Male,168523.0,22222.76,200000.0,Desktop,Saturday,No
B131FD66,RuPay,Healthcare,30539.0,2022-07-30 06:28:36,Jaipur,North,42.0,Male,37557.0,39656.55,50000.0,Mobile,Saturday,Yes
A135LG63,Mastercard,Utility bill,94452.0,2022-07-31 02:23:03,Jaipur,North,19.0,Female,213732.0,46138.66,150000.0,Unknown,Sunday,Yes
T747YJ69,Mastercard,Online Shopping,86264.0,2022-07-31 02:30:01,Surat,West,21.0,Female,71113.0,66329.76,100000.0,Contactless Payment Device,Sunday,No
L979RQ55,Visa,Online Shopping,28436.0,2022-07-31 20:02:58,Hyderabad,South,44.0,Male,75895.0,25215.4,100000.0,Desktop,Sunday,No
V742SW53,Mastercard,Transportation,54351.0,2022-07-31 21:42:11,Surat,West,18.0,Male,119932.0,25926.8,100000.0,Contactless Payment Device,Sunday,No
Y621FT46,Visa,Retail,55716.0,2022-07-31 22:56:05,Patna,East,61.0,Female,88179.0,,100000.0,Contactless Payment Device,Sunday,No
C270RK63,Visa,Education,41075.0,2022-08-01 17:48:54,Kolkata,East,24.0,Male,39169.0,27979.03,50000.0,Desktop,Monday,No
L696HA38,American Express,Utility bill,61901.0,2022-08-01 21:18:41,Kolkata,East,19.0,Male,114752.0,66068.91,150000.0,Desktop,Monday,No
U214XB84,Visa,Entertainment,65286.0,2022-08-01 22:07:58,Pune,West,69.0,Female,231353.0,85490.13,200000.0,Mobile,Monday,Yes
N282HZ63,American Express,Retail,146915.0,2022-08-02 11:56:55,Jaipur,North,66.0,Female,201604.0,65360.38,150000.0,Desktop,Tuesday,No
A568AD35,Visa,Online Shopping,143013.0,2022-08-02 14:09:30,Lucknow,North,22.0,Male,141214.0,104991.05,200000.0,Desktop,Tuesday,No
N476KL28,RuPay,Transportation,27094.0,2022-08-02 15:48:34,Mumbai,West,20.0,Female,41250.0,15820.44,50000.0,Unknown,Tuesday,No
L547XL42,RuPay,Retail,178512.0,2022-08-03 18:11:39,Delhi,North,74.0,Female,220811.0,132165.06,200000.0,Unknown,Wednesday,No
V339UJ54,Visa,Healthcare,53967.0,2022-08-04 07:38:29,Surat,West,80.0,Female,207794.0,48943.33,150000.0,Mobile,Thursday,No
O448RO11,American Express,Healthcare,44449.0,2022-08-04 13:44:54,Hyderabad,South,52.0,Female,37661.0,49827.26,50000.0,Contactless Payment Device,Thursday,No
Q185GJ78,RuPay,Healthcare,37180.0,2022-08-04 13:46:54,Kochi,South,50.0,Female,64796.0,47423.51,50000.0,Contactless Payment Device,Thursday,Yes
B964QT55,Visa,Entertainment,25432.0,2022-08-04 20:04:17,Mumbai,West,22.0,Female,211947.0,34293.15,200000.0,Mobile,Thursday,Yes
F192CJ50,Mastercard,Utility bill,149679.0,2022-08-05 02:24:05,Kochi,South,55.0,Male,184587.0,173527.39,200000.0,Unknown,Friday,No
W756DU88,Mastercard,Online Shopping,57635.0,2022-08-05 12:48:44,Hyderabad,South,46.0,Male,123711.0,23944.84,150000.0,Unknown,Friday,No
Y966UE21,Visa,Online Shopping,41473.0,2022-08-05 18:05:55,Pune,West,71.0,Male,37843.0,20544.1,50000.0,Contactless Payment Device,Friday,No
X274IZ50,Visa,Utility bill,33417.0,2022-08-05 19:36:14,Ahmedabad,West,46.0,Male,179499.0,38636.48,150000.0,Unknown,Friday,Yes
K851XK61,Visa,Education,42386.0,2022-08-05 21:21:02,Hyderabad,South,23.0,Female,49702.0,25956.24,50000.0,Desktop,Friday,No
T728SP24,RuPay,Online Shopping,32731.0,2022-08-06 05:49:11,Pune,West,30.0,Male,121907.0,22627.38,100000.0,Contactless Payment Device,Saturday,No
W541HU29,Visa,Dining,71514.0,2022-08-07 02:27:42,Mumbai,West,39.0,Female,195887.0,67393.83,150000.0,Point-of-Sale Terminal,Sunday,Yes
F219JB28,Mastercard,Dining,41478.0,2022-08-07 02:52:00,Patna,East,53.0,Female,145683.0,41413.41,100000.0,Point-of-Sale Terminal,Sunday,No
M929IS14,Mastercard,Dining,48685.0,2022-08-07 06:19:59,Jaipur,North,80.0,Female,121362.0,28481.35,150000.0,Point-of-Sale Terminal,Sunday,No
Z739FR92,RuPay,Education,94939.0,2022-08-07 14:58:08,Kolkata,East,64.0,Male,271235.0,106395.32,200000.0,Contactless Payment Device,Sunday,No
Z575CL66,American Express,Retail,60126.0,2022-08-07 20:56:14,Surat,West,32.0,Male,169652.0,37065.28,200000.0,Unknown,Sunday,No
M989KH32,American Express,Education,43411.0,2022-08-08 00:37:11,Mumbai,West,49.0,Male,36896.0,20909.68,50000.0,Contactless Payment Device,Monday,No
C398BJ99,Mastercard,Dining,130728.0,2022-08-08 05:19:57,Kochi,South,21.0,Male,296223.0,153846.24,200000.0,Unknown,Monday,No
Y936FX57,Mastercard,Education,42725.0,2022-08-08 10:21:26,Ahmedabad,West,31.0,Female,61712.0,17302.79,50000.0,Mobile,Monday,Yes
S751NE91,RuPay,Entertainment,52372.0,2022-08-08 10:58:39,Surat,West,39.0,Female,208568.0,41075.73,150000.0,Mobile,Monday,No
Z406BP21,American Express,Retail,191229.0,2022-08-08 13:20:01,Hyderabad,South,73.0,Female,151219.0,94478.57,200000.0,Mobile,Monday,No
C677PW32,Visa,Online Shopping,45115.0,2022-08-09 07:49:39,Kolkata,East,65.0,Male,55615.0,43198.44,50000.0,Point-of-Sale Terminal,Tuesday,No
Z971QX86,Visa,Online Shopping,34427.0,2022-08-09 15:16:54,Pune,West,79.0,Female,71751.0,24747.33,50000.0,Mobile,Tuesday,No
T970JP75,Mastercard,Entertainment,51483.0,2022-08-09 22:30:58,Bengaluru,South,23.0,Male,207672.0,50881.11,150000.0,Mobile,Tuesday,No
N553CZ41,American Express,Online Shopping,44359.0,2022-08-09 23:56:41,Chennai,South,68.0,Female,44245.0,35479.77,50000.0,Mobile,Tuesday,No
S963OO66,RuPay,Entertainment,144645.0,2022-08-10 05:14:42,Bengaluru,South,73.0,Male,248659.0,130658.21,200000.0,Unknown,Wednesday,No
J104ZH37,RuPay,Entertainment,85461.0,2022-08-10 19:28:02,Kochi,South,57.0,Male,104832.0,62081.74,100000.0,Desktop,Wednesday,No
L189LE40,Mastercard,Retail,35297.0,2022-08-11 13:15:11,Bengaluru,South,,Male,73576.0,14380.48,100000.0,Unknown,Thursday,No
I820HZ56,Mastercard,Dining,137418.0,2022-08-12 05:52:18,Delhi,North,59.0,,234018.0,137012.19,200000.0,Unknown,Friday,No
J408AI64,Visa,Dining,64673.0,2022-08-12 09:28:58,Bengaluru,South,32.0,Male,135912.0,84972.73,100000.0,Desktop,Friday,Yes
G568CV97,Visa,Transportation,25719.0,2022-08-12 10:01:59,Kochi,South,75.0,Female,64080.0,27612.9,50000.0,Unknown,Friday,No
H703MU19,Visa,,30730.0,2022-08-12 13:01:28,Chennai,South,57.0,Female,141138.0,16593.81,100000.0,Unknown,Friday,No
G400QJ38,Mastercard,Online Shopping,76594.0,2022-08-13 02:06:39,Kochi,South,33.0,Female,110109.0,32384.88,100000.0,Desktop,Saturday,Yes
L967KU94,Mastercard,Online Shopping,46323.0,2022-08-13 10:49:16,Mumbai,West,60.0,Male,41786.0,21863.57,50000.0,Desktop,Saturday,No
H374QR70,Visa,Healthcare,158114.0,2022-08-13 15:42:10,Bengaluru,South,23.0,Female,205185.0,77251.08,200000.0,Unknown,Saturday,No
Y664ZT92,Mastercard,Education,134518.0,2022-08-13 17:22:34,Chennai,South,68.0,Male,153637.0,140701.42,150000.0,Unknown,Saturday,No
J461GG76,Mastercard,Transportation,113199.0,2022-08-13 22:33:28,Chennai,South,25.0,Male,207031.0,97527.44,150000.0,Contactless Payment Device,Saturday,No
N398PH78,Mastercard,Online Shopping,157518.0,2022-08-14 03:58:10,Surat,West,68.0,Female,243896.0,121527.25,200000.0,Unknown,Sunday,No
A800WL72,RuPay,Retail,47209.0,2022-08-14 11:50:51,Bengaluru,South,75.0,Male,57428.0,32474.64,50000.0,Desktop,Sunday,Yes
B248AV96,Visa,Dining,40351.0,2022-08-14 17:00:32,Kolkata,East,53.0,Male,64225.0,34955.03,50000.0,Desktop,Sunday,Yes
Z824SD71,Mastercard,Healthcare,38410.0,2022-08-15 02:14:47,Hyderabad,South,27.0,Male,194705.0,33650.8,150000.0,Contactless Payment Device,Monday,Yes
O555IV95,Visa,Retail,86858.0,2022-08-15 05:09:14,Pune,West,59.0,Male,143660.0,101734.2,150000.0,Desktop,Monday,Yes
W448QI80,Visa,Retail,60341.0,2022-08-15 05:18:34,Bengaluru,South,26.0,Female,105418.0,79888.97,150000.0,Unknown,Monday,Yes
W519LU45,Visa,Online Shopping,55505.0,2022-08-15 13:34:57,Surat,West,66.0,Female,211097.0,59218.12,200000.0,Unknown,Monday,Yes
Y657TV56,Visa,Entertainment,185975.0,2022-08-16 22:49:13,Kolkata,East,39.0,,262606.0,143046.44,200000.0,Unknown,Tuesday,No
G140FQ41,RuPay,Education,107722.0,2022-08-16 23:43:11,Kolkata,East,29.0,,203499.0,129895.98,150000.0,Point-of-Sale Terminal,Tuesday,No
V795HI28,RuPay,Online Shopping,70849.0,2022-08-17 00:26:52,Patna,East,70.0,Male,140254.0,38837.21,100000.0,Contactless Payment Device,Wednesday,No
T864UG73,Visa,Retail,36080.0,2022-08-17 07:20:45,Surat,West,36.0,Female,43521.0,37856.17,50000.0,Mobile,Wednesday,No
O546OT13,Mastercard,Healthcare,69852.0,2022-08-17 12:32:03,Mumbai,West,27.0,Male,120836.0,51977.88,150000.0,Point-of-Sale Terminal,Wednesday,No
F850RM15,Visa,Transportation,101629.0,2022-08-17 14:39:15,Patna,East,34.0,Female,192006.0,42582.44,200000.0,Mobile,Wednesday,No
A473SG23,American Express,Healthcare,49520.0,2022-08-17 20:49:23,Kolkata,East,69.0,Female,89734.0,57207.31,100000.0,Unknown,Wednesday,Yes
D438CR70,RuPay,Online Shopping,92500.0,2022-08-18 09:10:30,Lucknow,North,47.0,Female,122206.0,98119.43,150000.0,Point-of-Sale Terminal,Thursday,No
E357EG49,Visa,Education,70939.0,2022-08-19 01:00:48,Kolkata,East,25.0,Male,168828.0,49816.87,150000.0,Desktop,Friday,No
S466FC88,Mastercard,Entertainment,107481.0,2022-08-19 10:32:51,Lucknow,North,66.0,Female,297054.0,99128.17,200000.0,Unknown,Friday,No
F632UQ11,Mastercard,Retail,38720.0,2022-08-19 10:56:54,Jaipur,North,79.0,Male,65492.0,,50000.0,Point-of-Sale Terminal,Friday,Yes
J605CU27,Visa,Transportation,43604.0,2022-08-19 12:21:45,Surat,West,40.0,Female,52297.0,23838.09,50000.0,Unknown,Friday,No
J544HJ20,Visa,Healthcare,171149.0,2022-08-20 10:54:28,Patna,East,62.0,Male,159631.0,68905.86,200000.0,Unknown,Saturday,No
W478TU87,American Express,Entertainment,36430.0,2022-08-20 13:55:31,Kochi,South,37.0,Female,80267.0,25949.84,100000.0,Point-of-Sale Terminal,Saturday,Yes
F632DJ93,Visa,Transportation,46390.0,2022-08-20 21:11:08,Delhi,North,58.0,Female,114587.0,58683.12,150000.0,Desktop,Saturday,Yes
B699YV25,Visa,Utility bill,135268.0,2022-08-21 04:36:23,Jaipur,North,36.0,Male,277337.0,134841.93,200000.0,Point-of-Sale Terminal,Sunday,No
B171DT61,Visa,Transportation,47659.0,2022-08-21 15:59:12,Surat,West,68.0,Male,71294.0,42060.69,50000.0,Point-of-Sale Terminal,Sunday,Yes
U387CY49,Visa,Education,50300.0,2022-08-21 23:21:45,Hyderabad,South,75.0,Female,129111.0,,100000.0,Desktop,Sunday,No
I427ZX56,Visa,Transportation,34304.0,2022-08-22 21:24:14,Kochi,South,76.0,Female,47445.0,22434.39,50000.0,Desktop,Monday,No
V889BU74,Mastercard,Retail,46054.0,2022-08-22 22:39:24,Hyderabad,South,44.0,Male,44160.0,32525.59,50000.0,Point-of-Sale Terminal,Monday,Yes
S763YC20,RuPay,Retail,105692.0,2022-08-23 00:20:35,Mumbai,West,18.0,Female,214413.0,50432.49,150000.0,Unknown,Tuesday,No
O969IU33,Visa,Utility bill,78473.0,2022-08-23 14:03:33,Kochi,South,66.0,Male,114439.0,45928.43,100000.0,Contactless Payment Device,Tuesday,Yes
N254UW66,Mastercard,Education,144076.0,2022-08-24 00:19:55,Mumbai,West,39.0,Female,201088.0,,200000.0,Mobile,Wednesday,Yes
N569QO45,RuPay,Retail,30793.0,2022-08-24 18:09:52,Ahmedabad,West,35.0,Male,,21966.12,150000.0,Point-of-Sale Terminal,Wednesday,No
H241UU57,Visa,Dining,25093.0,2022-08-25 00:59:24,Bengaluru,South,51.0,Male,86472.0,10282.41,100000.0,Desktop,Thursday,No
G575BZ90,Mastercard,Utility bill,36041.0,2022-08-25 01:21:00,Chennai,South,24.0,Female,74591.0,28339.37,50000.0,Contactless Payment Device,Thursday,Yes
J991ZA47,Mastercard,Retail,53439.0,2022-08-25 03:49:40,Ahmedabad,West,46.0,Female,94610.0,70796.28,100000.0,Mobile,Thursday,No
I550QQ80,RuPay,Retail,38264.0,2022-08-25 12:41:33,Surat,West,24.0,Female,35964.0,30264.59,50000.0,Mobile,Thursday,No
K844ND12,Mastercard,Online Shopping,28158.0,2022-08-25 22:42:07,Surat,West,79.0,Female,67818.0,19599.56,50000.0,Mobile,Thursday,Yes
P611HV38,RuPay,Utility bill,126838.0,2022-08-26 02:01:51,Delhi,North,73.0,Female,182924.0,70832.99,150000.0,Contactless Payment Device,Friday,No
T203UP16,,Entertainment,34524.0,2022-08-26 03:17:50,Pune,West,44.0,Female,56175.0,25652.85,50000.0,Desktop,Friday,No
Z195DY70,Visa,Online Shopping,45487.0,2022-08-26 19:15:31,Surat,West,32.0,Male,,35808.53,50000.0,Mobile,Friday,Yes
B816KJ47,Mastercard,Online Shopping,43582.0,2022-08-27 11:37:04,Patna,East,45.0,Female,48241.0,49009.04,50000.0,Mobile,Saturday,No
O468VW10,Mastercard,Retail,170286.0,2022-08-27 22:48:57,Lucknow,North,39.0,Male,212335.0,131585.34,200000.0,Unknown,Saturday,No
V939UW41,Mastercard,Online Shopping,25837.0,2022-08-28 02:44:51,Hyderabad,South,71.0,Male,147579.0,17548.4,100000.0,Point-of-Sale Terminal,Sunday,No
J583NG13,Visa,Transportation,109335.0,2022-08-28 10:52:52,Chennai,South,38.0,Female,186748.0,57997.37,150000.0,Contactless Payment Device,Sunday,No
N217YF89,Mastercard,Retail,30901.0,2022-08-29 05:13:45,Pune,West,19.0,Male,114034.0,14733.81,150000.0,Unknown,Monday,Yes
V872JF54,Visa,Retail,60301.0,2022-08-29 11:26:03,Patna,East,30.0,Male,221582.0,,150000.0,Mobile,Monday,No
T729TI59,Visa,Healthcare,69414.0,2022-08-29 16:10:07,Jaipur,North,55.0,Male,83386.0,36092.01,100000.0,Point-of-Sale Terminal,Monday,No
T676BP94,American Express,Entertainment,40779.0,2022-08-29 20:12:06,Kolkata,East,49.0,Male,42111.0,42700.15,50000.0,Mobile,Monday,Yes
A428AI82,RuPay,Dining,157661.0,2022-08-30 08:08:27,Kolkata,East,67.0,Female,140159.0,74380.65,200000.0,Desktop,Tuesday,No
G359RA79,Visa,Retail,76500.0,2022-08-30 09:35:29,Chennai,South,38.0,Female,236355.0,47424.23,200000.0,Unknown,Tuesday,No
N832FF43,Visa,Education,32357.0,2022-08-30 09:48:06,Pune,West,66.0,Male,149811.0,31123.12,150000.0,Unknown,Tuesday,No
H349KM88,Visa,Online Shopping,123808.0,2022-08-30 18:07:54,Mumbai,West,44.0,Female,148484.0,147139.15,200000.0,Point-of-Sale Terminal,Tuesday,No
W165FS50,Mastercard,Dining,168093.0,2022-08-30 20:19:55,Kochi,South,19.0,Male,294536.0,137684.89,200000.0,Desktop,Tuesday,Yes
K275IQ75,American Express,Transportation,29477.0,2022-08-30 23:50:10,Bengaluru,South,26.0,Male,154395.0,25403.47,150000.0,Contactless Payment Device,Tuesday,No
C843AW18,RuPay,,63842.0,2022-08-31 12:17:41,Delhi,North,37.0,Female,121529.0,45418.2,100000.0,Point-of-Sale Terminal,Wednesday,No
S139AG41,Visa,Retail,48438.0,2022-08-31 18:08:44,Jaipur,North,76.0,Female,56307.0,37815.33,50000.0,Mobile,Wednesday,Yes
N330JH99,RuPay,Education,37166.0,2022-09-01 04:16:32,Pune,West,58.0,Female,52798.0,25303.13,50000.0,Contactless Payment Device,Thursday,No
H102XW51,Visa,Utility bill,36123.0,2022-09-01 13:41:44,Surat,West,38.0,Female,140496.0,40265.85,100000.0,Desktop,Thursday,No
W853EO84,Visa,Utility bill,38721.0,2022-09-02 05:03:58,Delhi,North,31.0,Male,50629.0,24881.23,50000.0,Contactless Payment Device,Friday,No
D731YE79,Visa,Online Shopping,44073.0,2022-09-02 17:24:06,Hyderabad,South,32.0,Female,126920.0,57283.58,100000.0,Mobile,Friday,No
D537AI84,Visa,Transportation,62723.0,2022-09-02 19:34:34,Bengaluru,South,48.0,Male,77249.0,30114.46,100000.0,Unknown,Friday,No
F982XD54,RuPay,Retail,47731.0,2022-09-03 09:39:18,Delhi,North,79.0,Male,48828.0,48140.13,50000.0,Contactless Payment Device,Saturday,No
R295OK60,Mastercard,Education,43308.0,2022-09-03 14:43:18,Surat,West,44.0,Male,40614.0,47990.95,50000.0,Unknown,Saturday,No
U307OL82,Visa,Healthcare,40549.0,2022-09-03 15:17:37,Pune,West,57.0,Female,201362.0,44426.48,150000.0,Point-of-Sale Terminal,Saturday,No
W686TU36,Mastercard,Retail,56748.0,2022-09-04 06:38:20,Bengaluru,South,31.0,Male,204875.0,44306.47,200000.0,Point-of-Sale Terminal,Sunday,No
J624CP63,Mastercard,Dining,36528.0,2022-09-04 10:20:57,Jaipur,North,52.0,,65858.0,29443.17,50000.0,Contactless Payment Device,Sunday,No
D213EI56,RuPay,Healthcare,87284.0,2022-09-04 17:01:29,Surat,West,69.0,,286240.0,61254.42,200000.0,Desktop,Sunday,No
L709SZ79,Visa,Entertainment,25348.0,2022-09-05 20:15:26,Pune,West,31.0,Female,151857.0,30669.69,200000.0,Point-of-Sale Terminal,Monday,No
I854VI75,Mastercard,Utility bill,126582.0,2022-09-06 12:48:12,Lucknow,North,19.0,Female,157953.0,121256.37,150000.0,Contactless Payment Device,Tuesday,No
W909ES10,RuPay,Online Shopping,130346.0,2022-09-06 14:43:37,Surat,West,56.0,Female,125735.0,62642.77,150000.0,Unknown,Tuesday,No
H138QJ51,RuPay,Transportation,40305.0,2022-09-06 17:36:04,Jaipur,North,19.0,Female,56731.0,32555.97,50000.0,Unknown,Tuesday,No
Z931GB94,Mastercard,Transportation,146265.0,2022-09-07 04:34:12,Delhi,North,76.0,Male,177336.0,158825.13,200000.0,Contactless Payment Device,Wednesday,No
I880KV55,Visa,Education,41324.0,2022-09-07 04:45:11,Lucknow,North,72.0,Male,57406.0,29108.39,50000.0,Mobile,Wednesday,No
X954RS40,Visa,Online Shopping,91876.0,2022-09-07 10:47:23,Mumbai,West,48.0,Male,,44861.44,100000.0,Point-of-Sale Terminal,Wednesday,No
W993BD37,Mastercard,Dining,57145.0,2022-09-07 11:26:09,Ahmedabad,West,73.0,Female,142781.0,65916.98,100000.0,Desktop,Wednesday,Yes
Q655WP21,Visa,Online Shopping,49302.0,2022-09-08 12:03:41,Mumbai,West,50.0,Male,60939.0,42404.81,50000.0,Contactless Payment Device,Thursday,No
Q532AC56,Visa,Healthcare,174682.0,2022-09-08 19:43:13,Ahmedabad,West,26.0,Female,226126.0,127718.13,200000.0,Contactless Payment Device,Thursday,No
T539LP92,Mastercard,Dining,38763.0,2022-09-09 17:04:25,Delhi,North,42.0,Female,157408.0,28644.73,200000.0,Point-of-Sale Terminal,Friday,No
A741GY35,Visa,Utility bill,89075.0,2022-09-10 01:11:11,Patna,East,39.0,Female,223698.0,70664.28,150000.0,Unknown,Saturday,No
C602TL92,Visa,Transportation,59018.0,2022-09-10 03:08:22,Kolkata,East,64.0,Female,74558.0,60368.1,100000.0,Mobile,Saturday,Yes
N743ML49,RuPay,Transportation,74990.0,2022-09-11 06:19:27,Patna,East,46.0,Female,139351.0,74075.01,100000.0,Contactless Payment Device,Sunday,Yes
M720AJ14,Mastercard,Utility bill,38167.0,2022-09-12 18:51:03,Jaipur,North,73.0,Female,64803.0,16025.36,50000.0,Desktop,Monday,No
W544VL74,Visa,Retail,173117.0,2022-09-13 15:26:12,Mumbai,West,48.0,Male,147887.0,100170.5,200000.0,Point-of-Sale Terminal,Tuesday,No
E163GG88,Mastercard,Dining,28654.0,2022-09-14 05:24:53,Chennai,South,23.0,Female,108036.0,19936.65,100000.0,Contactless Payment Device,Wednesday,No
P306BF57,RuPay,Online Shopping,75697.0,2022-09-14 09:37:36,Delhi,North,42.0,Male,129946.0,83799.14,150000.0,Mobile,Wednesday,No
R522YR80,Visa,Education,106572.0,2022-09-14 10:41:28,Pune,West,62.0,Female,212554.0,124278.99,150000.0,Desktop,Wednesday,No
D858WW54,Visa,Utility bill,37573.0,2022-09-15 01:26:33,Delhi,North,50.0,Female,,15634.78,200000.0,Point-of-Sale Terminal,Thursday,Yes
F158WV48,Visa,Transportation,63022.0,2022-09-15 11:16:48,Pune,West,19.0,Female,,87297.42,150000.0,Contactless Payment Device,Thursday,No
J419EU30,Mastercard,Utility bill,45491.0,2022-09-15 19:39:39,Jaipur,North,55.0,Female,67225.0,38809.91,50000.0,Mobile,Thursday,No
B364UY92,Visa,Dining,119176.0,2022-09-16 02:37:48,Patna,East,42.0,Female,,75998.39,150000.0,Mobile,Friday,No
G760UT57,Visa,Online Shopping,78074.0,2022-09-17 02:37:40,Kolkata,East,29.0,Female,207325.0,54619.77,200000.0,Mobile,Saturday,No
U821WL87,RuPay,Online Shopping,33461.0,2022-09-18 03:01:15,Kochi,South,29.0,Female,210363.0,20537.76,200000.0,Mobile,Sunday,No
R875DG89,Visa,Entertainment,25973.0,2022-09-18 14:20:26,Lucknow,North,25.0,Male,,19104.39,50000.0,Unknown,Sunday,No
I158FD11,Visa,Education,139402.0,2022-09-18 15:08:34,Kolkata,East,40.0,Female,160119.0,134294.74,150000.0,Mobile,Sunday,No
L399IT78,Mastercard,Online Shopping,130463.0,2022-09-18 16:13:14,Bengaluru,South,65.0,Male,202884.0,144223.94,200000.0,Point-of-Sale Terminal,Sunday,Yes
Q342HV16,American Express,Retail,41552.0,2022-09-18 17:46:07,Surat,West,63.0,Male,268682.0,51529.72,200000.0,Point-of-Sale Terminal,Sunday,No
W342BB11,Visa,Retail,57001.0,2022-09-18 19:08:12,Hyderabad,South,67.0,Male,79329.0,73287.37,100000.0,Contactless Payment Device,Sunday,Yes
K940JV24,RuPay,Retail,47413.0,2022-09-19 04:39:03,Surat,West,79.0,Female,56355.0,,50000.0,Desktop,Monday,No
T631VC86,Visa,Utility bill,46541.0,2022-09-19 08:10:09,Surat,West,76.0,Female,54423.0,32224.96,50000.0,Mobile,Monday,No
Q121UU54,RuPay,Retail,46149.0,2022-09-19 12:49:34,Patna,East,51.0,Female,47313.0,23798.35,50000.0,Unknown,Monday,No
S395AM97,Visa,Education,167449.0,2022-09-19 15:11:59,Jaipur,North,62.0,Female,279108.0,110082.85,200000.0,Desktop,Monday,No
X571ER26,Visa,Online Shopping,139843.0,2022-09-20 00:38:05,Bengaluru,South,65.0,Female,118713.0,102478.87,150000.0,Point-of-Sale Terminal,Tuesday,No
M399YK38,RuPay,Utility bill,137715.0,2022-09-20 00:47:56,Chennai,South,43.0,Female,215049.0,64071.47,200000.0,Desktop,Tuesday,No
S763ES99,Mastercard,Retail,59031.0,2022-09-20 08:33:52,Lucknow,North,24.0,Female,92523.0,63371.62,100000.0,Mobile,Tuesday,No
H177CF67,Visa,Education,123412.0,2022-09-20 10:50:04,Kochi,South,39.0,Female,143699.0,64480.48,150000.0,Point-of-Sale Terminal,Tuesday,No
Q803VM87,American Express,Online Shopping,72259.0,2022-09-20 10:56:10,Pune,West,27.0,Male,126776.0,40047.58,100000.0,Desktop,Tuesday,No
Z555QY66,Visa,Online Shopping,49032.0,2022-09-20 11:51:31,Kolkata,East,58.0,Male,69729.0,34017.11,50000.0,Mobile,Tuesday,Yes
A853GY47,RuPay,Transportation,82866.0,2022-09-20 15:55:04,Lucknow,North,35.0,Male,128279.0,36770.6,100000.0,Mobile,Tuesday,No
R481VQ53,Mastercard,Retail,51715.0,2022-09-21 00:45:23,Kochi,South,54.0,Male,136174.0,45593.75,150000.0,Unknown,Wednesday,Yes
